user_id,is_gone
4,0.05071238343490553
6,0.05071238343490553
10,0.09559841922574268
12,0.22948088913114445
13,0.7889173598732423
15,0.05071238343490553
19,0.05071238343490553
21,0.7843372177931003
23,0.05071238343490553
35,0.5987114681632889
40,0.05071238343490553
45,0.2631853380526521
55,0.49159870929110966
58,0.6712539816635452
62,0.21208296548731193
72,0.05071238343490553
74,0.5181762684494183
81,0.1286819896387843
84,0.08274104553907513
92,0.05071238343490553
93,0.05071238343490553
98,0.0014287363608657651
102,0.8283792498924079
105,0.12854555662504658
107,0.05071238343490553
112,0.2484865255765089
113,0.673455773701978
119,0.7660295721282923
124,0.6897340253073981
140,0.7675466012836346
141,0.06126344539016098
143,0.05071238343490553
150,0.2631853380526521
159,0.05071238343490553
162,0.25603402683024173
164,0.34644896633643707
165,0.05071238343490553
167,0.0629152997991764
174,0.05071238343490553
177,0.5801181117072296
180,0.05071238343490553
185,0.05071238343490553
186,0.839944347320688
195,0.7224242627077406
198,0.8352100655266899
200,0.8062131551708099
204,0.6978587022796523
205,0.07754566991543604
207,0.8283792498924079
208,0.8274646650431879
212,0.25868982726658063
213,0.0014287363608657651
217,0.05071238343490553
218,0.05769093036523133
234,0.05071238343490553
235,0.528754247359109
236,0.05425854875697983
237,0.05071238343490553
242,0.15058546911306117
248,0.05071238343490553
253,0.6801287242084675
260,0.05071238343490553
261,0.554603702335326
269,0.05071238343490553
271,0.5509496904446393
273,0.05071238343490553
276,0.10879772536822592
283,0.00020464898177920685
289,0.05071238343490553
298,0.45665738279803175
303,0.7136540280256383
306,0.0014287363608657651
308,0.00020464898177920685
317,0.05071238343490553
318,0.05071238343490553
319,0.05071238343490553
320,0.05071238343490553
324,0.22177063847023454
328,0.19163323031593085
331,0.20328260122533
335,0.22178966768881164
341,0.671426236190957
346,0.05071238343490553
348,0.05071238343490553
349,0.1483670007319533
351,0.05071238343490553
355,0.3767563467679427
363,0.6123852133346682
366,0.05071238343490553
367,0.24327631761739005
373,0.05071238343490553
375,0.045616367815142875
382,0.07754566991543604
388,0.05071238343490553
389,0.05071238343490553
391,0.8569340284471864
400,0.07754566991543604
406,0.05071238343490553
409,0.8437702599985472
411,0.32707197899578805
414,0.08995463847322786
417,0.1548363312760983
419,0.05071238343490553
421,0.0014287363608657651
423,0.061883848090055746
424,0.2482995926922255
425,0.05071238343490553
430,0.05071238343490553
448,0.03703094523460612
460,0.25603402683024173
462,0.20646855129667263
465,0.27931195597616437
467,0.8487978960529688
474,0.7130021890063953
476,0.059173098953194406
483,0.05071238343490553
485,0.0014287363608657651
486,0.6335898331050884
487,0.03631466922876959
498,0.8374867046467633
503,0.0014287363608657651
504,0.05071238343490553
511,0.05071238343490553
516,0.05071238343490553
522,0.04608671300038646
530,0.865052587584754
534,0.03631466922876959
543,0.05071238343490553
554,0.05071238343490553
557,0.20178037157092646
561,0.5978280790685405
565,0.6958583574189294
567,0.4348956029628859
570,0.09878417572223039
574,0.2562494276234607
575,0.05732348218223532
578,0.5960208714839654
579,0.0014287363608657651
583,0.05071238343490553
586,0.856766275956641
593,0.25603402683024173
599,0.2296297129451265
601,0.8491040399481058
602,0.21614986897426833
611,0.05071238343490553
613,0.05769093036523133
615,0.07169804501685886
628,0.30255680996714845
642,0.08075797921198691
650,0.05071238343490553
659,0.320836832637055
664,0.8370459401709403
672,0.3381099180789074
680,0.0014287363608657651
683,0.28583471129636634
693,0.2810051595301783
696,0.0014287363608657651
700,0.05071238343490553
704,0.09878417572223039
723,0.10834399430078895
725,0.09701579767017375
726,0.05071238343490553
731,0.05071238343490553
733,0.06640284998733115
736,0.05071238343490553
739,0.11934965137685363
741,0.05071238343490553
744,0.05071238343490553
745,0.05071238343490553
747,0.2631853380526521
754,0.6945327391748047
757,0.05071238343490553
760,0.0014287363608657651
765,0.8113895687659094
770,0.6728119108504943
779,0.05071238343490553
800,0.17394927653601855
801,0.05071238343490553
804,0.05071238343490553
805,0.05071238343490553
810,0.05071238343490553
820,0.05425854875697983
829,0.05071238343490553
832,0.05071238343490553
837,0.1744728941116791
845,0.05071238343490553
848,0.0014287363608657651
850,0.05071238343490553
864,0.05071238343490553
874,0.0014287363608657651
880,0.1286819896387843
886,0.7987023351806477
897,0.05071238343490553
898,0.3133435260424955
901,0.8243009981788633
904,0.8205492613933272
907,0.0014287363608657651
918,0.05071238343490553
920,0.7209758684057996
926,0.0014287363608657651
933,0.07754566991543604
936,0.00020464898177920685
937,0.05071238343490553
952,0.05071238343490553
953,0.20083296548731194
960,0.7445227938484519
970,0.8084911616161616
971,0.05071238343490553
972,0.5655215582879797
973,0.0014287363608657651
980,0.6748256571179961
988,0.0014287363608657651
999,0.08907317596941142
1003,0.42635883831181187
1010,0.061883848090055746
1023,0.05071238343490553
1041,0.18683613910696517
1044,0.25603402683024173
1049,0.8310901806540213
1054,0.2631853380526521
1055,0.0014287363608657651
1059,0.05071238343490553
1061,0.6777157832665544
1068,0.05071238343490553
1071,0.05425854875697983
1083,0.2970886269662098
1087,0.18498705211647706
1092,0.2562494276234607
1099,0.05071238343490553
1100,0.2631853380526521
1102,0.05071238343490553
1115,0.1877972579193321
1131,0.0014287363608657651
1132,0.17564191647436375
1134,0.5247616761379389
1135,0.05071238343490553
1137,0.20328260122533
